Mass,Radius,Pressure,k2,yR,yR_ext,Type
0.026698307753329212,3.1599999999999766,1.5,0.734912108929211,1.9893586050324075,-1.0354393378192528,1
0.029371409146515055,3.2599999999999745,1.6,0.7293117875798845,1.9886444252445261,-1.030242685334465,1
0.0321150675534472,3.3599999999999723,1.7000000000000002,0.729801729366611,1.9879316979706065,-1.0349966154906987,1
0.034925780165486864,3.4499999999999704,1.8000000000000003,0.7194642796599733,1.9872204215273406,-1.0218338804431635,1
0.03780032482013782,3.5399999999999685,1.9000000000000004,0.7142496690295532,1.986510594226701,-1.0170272636017386,1
0.040735723580351116,3.6299999999999666,2.0000000000000004,0.7132889593613017,1.985802214376286,-1.0193280077253297,1
0.0437292127959446,3.7199999999999647,2.1000000000000005,0.7159760142584218,1.9850952802726156,-1.0277443570259628,1
0.046778218113451786,3.799999999999963,2.2000000000000006,0.7077269250581987,1.9843897902151793,-1.0177158562522228,1
0.0498803336017627,3.889999999999961,2.3000000000000007,0.7165916143064719,1.9836857424912748,-1.0365323900337706,1
0.053033303956940926,3.9699999999999593,2.400000000000001,0.7143074826211214,1.9829831353874008,-1.0365631558818365,1
0.05623500938077068,4.039999999999958,2.500000000000001,0.7014791224524152,1.9822819671817054,-1.01865020458549,1
0.05948345252206769,4.119999999999957,2.600000000000001,0.704330221374028,1.9815822361477673,-1.0273633661778623,1
0.06277674717896195,4.189999999999955,2.700000000000001,0.6966559320112922,1.980883940555519,-1.018016971285819,1
0.06611310845589333,4.269999999999953,2.800000000000001,0.7035222865273609,1.9801870786711795,-1.033616221758446,1
0.06949084416859354,4.339999999999952,2.9000000000000012,0.6998687222931955,1.9794916487516296,-1.031159648269056,1
0.07290834720471293,4.40999999999995,3.0000000000000013,0.6980583970686551,1.9787976490530832,-1.0318322566688198,1
0.0763640888254596,4.469999999999949,3.1000000000000014,0.6863222486488024,1.9781050778258455,-1.0152087455932972,1
0.07985661268535918,4.539999999999948,3.2000000000000015,0.6878093560281375,1.97741393331505,-1.0215796050290198,1
0.08338452948395655,4.609999999999946,3.3000000000000016,0.6906545819378356,1.9767242137627714,-1.0302946303595992,1
0.08694651219457827,4.669999999999945,3.4000000000000017,0.6837067228433495,1.9760359174059412,-1.021865396694176,1
0.09054129177353364,4.729999999999944,3.5000000000000018,0.6782403968650899,1.9753490424744808,-1.0159207955814886,1
0.09416765324141511,4.799999999999942,3.600000000000002,0.6846743119171939,1.9746635871974654,-1.0310031191582674,1
0.09782443219386834,4.859999999999941,3.700000000000002,0.6815470351301822,1.9739795497984511,-1.0291932929536687,1
0.10151051159807242,4.9199999999999395,3.800000000000002,0.679546776973658,1.97329692849722,-1.0293422554805005,1
0.10522481888952015,4.9699999999999385,3.900000000000002,0.6684895451379564,1.9726157215088813,-1.0132469907519215,1
0.10896632331239556,5.029999999999937,4.000000000000002,0.6685897256664783,1.9719359270444226,-1.0170957238091531,1
0.11273403348555448,5.089999999999936,4.100000000000002,0.6695627236079902,1.971257543310994,-1.0225036686498825,1
0.11652699515879146,5.149999999999935,4.200000000000003,0.6713575320113653,1.9705805685136573,-1.02936928741753,1
0.12034428918843447,5.199999999999934,4.3000000000000025,0.6643321522151039,1.969905000850788,-1.0203167817387369,1
0.12418502961713412,5.2499999999999325,4.400000000000002,0.6582895049701373,1.9692308385183308,-1.0129056799507987,1
0.12804836193159058,5.309999999999931,4.500000000000003,0.662331578891595,1.968558079708668,-1.023902183855708,1
0.13193346144652757,5.35999999999993,4.600000000000003,0.6578325246412808,1.9678867226101608,-1.019271785393389,1
0.1358395317896091,5.409999999999929,4.700000000000003,0.6541072155875327,1.9672167654091417,-1.0159976941678115,1
0.1397658035431549,5.459999999999928,4.8000000000000025,0.6510971461572107,1.9665482062844801,-1.0139979967110162,1
0.14371153287193578,5.509999999999927,4.900000000000003,0.6487515508176112,1.9658810434184106,-1.0131980303761807,1
0.14767600041300075,5.559999999999926,5.0,0.6470262603307055,1.9652152749819165,-1.0135296070506672,1
0.18820840799083247,6.029999999999916,6.0,0.6334954607355916,1.958633880499222,-1.0228452333651605,1
0.229968809878363,6.439999999999907,7.0,0.6147318165778021,1.9521898987856485,-1.0202119340592837,1
0.27251374304245135,6.7999999999998995,8.0,0.5919288234449703,1.9458814585379045,-1.0070759649598306,1
0.3155043167297339,7.139999999999892,9.0,0.5794543235406472,1.9397066673565784,-1.0129176058881255,1
0.3586773213208397,7.439999999999886,10.0,0.5612780005506033,1.9336636166436254,-1.0048908508496377,1
0.40182613583599863,7.71999999999988,11.0,0.546715771329162,1.9277503860387764,-1.002687875153008,1
0.44478748517016076,7.979999999999874,12.0,0.5336064550886256,1.9219650474398167,-1.0020188118085502,1
0.48743191124038365,8.21999999999987,13.0,0.5205783157246675,1.9163056686363538,-0.9999147767613361,1
0.5296567175222563,8.449999999999864,14.0,0.5110532193504399,1.9107703165975525,-1.0046051726237542,1
0.5713806247576974,8.64999999999986,15.0,0.49563902110365865,1.9053570604382917,-0.993599240700966,1
0.6125396476376874,8.849999999999856,16.0,0.48631075928697315,1.9000639740922494,-0.9960420951574598,1
0.6530838650186361,9.029999999999852,17.0,0.4743742299244688,1.8948891387199374,-0.9905582008490401,1
0.6929748581047308,9.199999999999848,18.0,0.4633594724830259,1.889830644870322,-0.9860102811872165,1
0.7321836568800227,9.369999999999845,19.0,0.456254667031893,1.8848865944197493,-0.9906413865937069,1
0.7706890791817933,9.519999999999841,20.0,0.4458020893653797,1.8800551023071992,-0.9851155640497815,1
0.8084763770708305,9.669999999999838,21.0,0.4384782161287738,1.8753342980830563,-0.9870697903637284,1
0.8455361264753143,9.799999999999836,22.0,0.4276757734890297,1.870722327283901,-0.9780970524740251,1
0.881863311198821,9.929999999999833,23.0,0.4194770925762541,1.8662173526532138,-0.9753982375442292,1
0.9174565635813903,10.05999999999983,24.0,0.41348485322710266,1.8618175552217713,-0.9782409472666307,1
0.9523175325207338,10.169999999999828,25.0,0.40388259293418255,1.8575211352522873,-0.9693104478587422,1
0.9864503554543019,10.289999999999825,26.0,0.39888101786603064,1.853326313069957,-0.973438955670507,1
