Mass,Radius,Pressure,k2,yR,yR_ext,Type
0.006187766460779921,1.5300000000000011,1.5,0.7739644345479793,1.9939552393300541,-1.0660415699816346,1
0.00683504882356789,1.5800000000000012,1.6,0.7669806175048436,1.9935364399642754,-1.0572389550250372,1
0.007501779872744033,1.6300000000000012,1.7000000000000002,0.7667234703164483,1.9931181179634296,-1.0588436732466877,1
0.008187169871825299,1.6800000000000013,1.8000000000000003,0.7720857402580804,1.9927002729068835,-1.0690843604406033,1
0.008890494485224202,1.7200000000000013,1.9000000000000004,0.7481692054955041,1.9922829043771006,-1.0335157065141876,1
0.009611085915634917,1.7700000000000014,2.0000000000000004,0.7626448415784706,1.991866011956033,-1.0583313062845217,1
0.0103483256601825,1.8100000000000014,2.1000000000000005,0.7484516821017712,1.9914495952220361,-1.0378779406963428,1
0.011101638505187743,1.8500000000000014,2.2000000000000006,0.7386866747985961,1.9910336537561864,-1.0241147933181876,1
0.011870487526266908,1.8900000000000015,2.3000000000000007,0.7325958019263404,1.990618187138778,-1.0161327283235775,1
0.012654369867245049,1.9400000000000015,2.400000000000001,0.7588312014255649,1.99020319495046,-1.06011581333822,1
0.013452813156204455,1.9800000000000015,2.500000000000001,0.7579414233671002,1.9897886767716724,-1.0606553169130595,1
0.014265372436827408,2.010000000000001,2.600000000000001,0.7314485481448053,1.9893746321824448,-1.0200651177058786,1
0.015091627521001568,2.0500000000000003,2.700000000000001,0.7357017284450602,1.9889610607633588,-1.028947664964546,1
0.015931180695774955,2.0899999999999994,2.800000000000001,0.7419299364498665,1.9885479620947908,-1.0409557580696733,1
0.016783654722062873,2.1299999999999986,2.9000000000000012,0.7499962045112387,1.9881353357567104,-1.0557821058450239,1
0.017648691083276054,2.159999999999998,3.0000000000000013,0.7334476101677918,1.9877231813267544,-1.031042105680167,1
0.01852594841955507,2.199999999999997,3.1000000000000014,0.7447598162040887,1.9873114983889122,-1.0512510961729487,1
0.01941510118316778,2.2299999999999964,3.2000000000000015,0.7321460322274469,1.9869002865216943,-1.032742192734542,1
0.020315838402589374,2.259999999999996,3.3000000000000016,0.7216344390169829,1.9864895453062863,-1.0173114931925096,1
0.02122786260519506,2.299999999999995,3.4000000000000017,0.7367322776150005,1.9860792743220734,-1.0440268231554903,1
0.022150888838180418,2.3299999999999943,3.5000000000000018,0.7289917816210748,1.9856694731487476,-1.0332894281727885,1
0.023084643787857004,2.3599999999999937,3.600000000000002,0.7227764642919927,1.985260141368175,-1.0249265185794167,1
0.024028865002466895,2.389999999999993,3.700000000000002,0.7179259481476532,1.98485127855885,-1.0187414252705291,1
0.024983300163641715,2.4199999999999924,3.800000000000002,0.7143034926925556,1.984442884301486,-1.014560027459672,1
0.02594770644427517,2.4599999999999915,3.900000000000002,0.7340103579094437,1.984034958176076,-1.0490665199642104,1
0.026921849915283527,2.489999999999991,4.000000000000002,0.7321929056322568,1.9836274997629124,-1.0479853404365047,1
0.02790550500839621,2.5199999999999902,4.100000000000002,0.7313710133920246,1.9832205086418742,-1.0485221269450604,1
0.02889845402075507,2.53999999999999,4.200000000000003,0.7100989772091009,1.982813984393336,-1.0150169397492612,1
0.02990048666801936,2.569999999999989,4.3000000000000025,0.7112477111156956,1.9824079265961492,-1.018838861346662,1
0.03091139965432431,2.5999999999999885,4.400000000000002,0.7131660948450854,1.982002334833396,-1.0239491649761499,1
0.031930996313456535,2.629999999999988,4.500000000000003,0.7158133165769514,1.981597208683117,-1.0302668860679824,1
0.032959086235684984,2.6599999999999873,4.600000000000003,0.7191561708646507,1.9811925477261767,-1.0377186793079238,1
0.0339954849515127,2.6899999999999866,4.700000000000003,0.7231664190059148,1.9807883515424305,-1.0462379499492893,1
0.035040013625143474,2.709999999999986,4.8000000000000025,0.70783278548262,1.9803846197123327,-1.022400130374533,1
0.0360924987774354,2.7399999999999856,4.900000000000003,0.7130838836705254,1.9799813518157265,-1.0331310525995858,1
0.03715277201852275,2.769999999999985,5.0,0.7189184501594175,1.9795785474342718,-1.0447479876829595,1
0.04815000617949912,3.00999999999998,6.0,0.6927773651204098,1.9755759045868586,-1.018644288498528,1
0.059771028707438376,3.239999999999975,7.0,0.6927821763597266,1.9716191517768773,-1.036706836575481,1
0.07190462264465182,3.4399999999999706,8.0,0.6761624461500545,1.9677078700910542,-1.0252397178791504,1
0.08446122078528001,3.6299999999999666,9.0,0.6691329548572479,1.963841641343749,-1.0300985205846398,1
0.09736705715727509,3.799999999999963,10.0,0.6538088482725866,1.9600200482715142,-1.0193149698696338,1
0.11056036295163393,3.9599999999999596,11.0,0.6414534465329502,1.9562426747075963,-1.0131436040590651,1
0.1239887557662031,4.109999999999957,12.0,0.6298751439304383,1.9525091057481017,-1.0077093307101814,1
0.13760737131911902,4.259999999999954,13.0,0.6284274333082657,1.948818927907882,-1.0212579714658252,1
0.1513774810327336,4.389999999999951,14.0,0.6141713032869124,1.9451717292638635,-1.0095247991489111,1
0.16526544081133118,4.519999999999948,15.0,0.6076853953119221,1.9415670995937921,-1.0124557713504816,1
0.1792418734363488,4.6399999999999455,16.0,0.5979567724644493,1.9380046304957363,-1.0084181422286478,1
0.19328102037281766,4.759999999999943,17.0,0.5939000232407141,1.9344839155116094,-1.0154497066275616,1
0.20736021959678183,4.869999999999941,18.0,0.585743967226568,1.9310045502336173,-1.0137020846054086,1
0.22145947903828786,4.9699999999999385,19.0,0.5735953785755946,1.9275661324057338,-1.003026730452442,1
