Mass,Radius,Pressure,k2,yR,yR_ext,Type
0.006538847076949042,1.5700000000000012,1.5,0.7648432033415967,1.9945551097386678,-1.052847313205253,1
0.007222235518152898,1.6200000000000012,1.6,0.7534550194636015,1.9941780670389293,-1.03695797694033,1
0.007926174395317762,1.6700000000000013,1.7000000000000002,0.748984260131741,1.9938014176300844,-1.031842544517742,1
0.00864983407971607,1.7200000000000013,1.8000000000000003,0.7501226398334545,1.9934251612602076,-1.0356468336698716,1
0.009392453615037842,1.7700000000000014,1.9000000000000004,0.7559763193210589,1.9930492976807948,-1.0469450219449428,1
0.010153331422010832,1.8200000000000014,2.0000000000000004,0.7659991869461854,1.9926738266405564,-1.0646231963164619,1
0.01093181768399642,1.8600000000000014,2.1000000000000005,0.7482320693021766,1.9922987478877938,-1.0386492451721918,1
0.011727308053182556,1.9000000000000015,2.2000000000000006,0.7352129236812476,1.9919240611708156,-1.019656612658209,1
0.01253923839539828,1.9500000000000015,2.3000000000000007,0.7549289802777709,1.991549766237448,-1.0532918500206432,1
0.013367080357372899,1.9900000000000015,2.400000000000001,0.7481334644034722,1.9911758628360985,-1.0444951410569938,1
0.014210337605592928,2.0300000000000007,2.500000000000001,0.7443396565438964,1.990802350714062,-1.0404057285345776,1
0.01506854260325477,2.07,2.600000000000001,0.7431435759267075,1.990429229617485,-1.0404722382028189,1
0.015941253827472905,2.109999999999999,2.700000000000001,0.7442549630836811,1.9900564992931384,-1.0442323486404437,1
0.016828053358002693,2.149999999999998,2.800000000000001,0.7474307107073577,1.989684159488764,-1.0512956126716717,1
0.017728544783449176,2.1799999999999975,2.9000000000000012,0.7267708911528765,1.9893122099494556,-1.0197309984184968,1
0.018642351354900735,2.2199999999999966,3.0000000000000013,0.733668246846859,1.9889406504186598,-1.0330301690156212,1
0.01956911434458036,2.259999999999996,3.1000000000000014,0.7421352907784785,1.988569480644545,-1.0487199478060178,1
0.02050849162667966,2.289999999999995,3.2000000000000015,0.7275427485426135,1.988198700371916,-1.0269223950397126,1
0.021460156389475207,2.3299999999999943,3.3000000000000016,0.7387798422204651,1.9878283093455122,-1.0472291152679598,1
0.022423795992767337,2.3599999999999937,3.4000000000000017,0.7275229734004428,1.987458307310068,-1.0308173927071096,1
0.023399110946544687,2.389999999999993,3.5000000000000018,0.7180744058829579,1.9870886940094539,-1.0170942644200172,1
0.02438581398833518,2.429999999999992,3.600000000000002,0.7326162977087627,1.9867194691874839,-1.0430779829633967,1
0.025383629252359572,2.4599999999999915,3.700000000000002,0.7255880727501406,1.9863506325880589,-1.0334873091801275,1
0.026392291519999868,2.489999999999991,3.800000000000002,0.71990230525256,1.985982183954493,-1.0260039877247904,1
0.02741154553692796,2.5199999999999902,3.900000000000002,0.7154262067381617,1.985614123029831,-1.0204630891571906,1
0.02844114539478456,2.5499999999999896,4.000000000000002,0.7120462153060471,1.9852464495560758,-1.0167176261916675,1
0.029480853954135106,2.5899999999999888,4.100000000000002,0.7306998672767535,1.9848791632777745,-1.0496496456749351,1
0.030530442348796774,2.619999999999988,4.200000000000003,0.7289414749267767,1.9845122639345496,-1.0487000414880294,1
0.03158968948440145,2.6399999999999877,4.3000000000000025,0.7076030801901243,1.9841457512700678,-1.0150061026021002,1
0.03265838162234612,2.669999999999987,4.400000000000002,0.7077906763585536,1.9837796250250936,-1.0172560384931457,1
0.03373631196298086,2.6999999999999864,4.500000000000003,0.7087227373514837,1.9834138849425074,-1.0207645237157061,1
0.03482328029305824,2.7299999999999858,4.600000000000003,0.7103564180056844,1.98304853076146,-1.0254534004398639,1
0.035919092620975535,2.759999999999985,4.700000000000003,0.7126561252193012,1.9826835622243586,-1.0312517099112035,1
0.037023560879301115,2.7899999999999845,4.8000000000000025,0.7155913253601941,1.9823189790705775,-1.0380948879303784,1
0.038136502613942073,2.819999999999984,4.900000000000003,0.7191368294385153,1.98195478104154,-1.0459240680842263,1
0.039257740725458,2.8399999999999834,5.0,0.704305915715024,1.981590967876109,-1.0228366788255563,1
0.05089081989036162,3.099999999999978,6.0,0.7010971968883452,1.9779739463993615,-1.0362649220387659,1
0.06319042071782709,3.329999999999973,7.0,0.6893433462126474,1.9743951236088937,-1.0345445845875059,1
0.07603943115336538,3.5399999999999685,8.0,0.6781644044608619,1.9708542356971874,-1.0331667259508113,1
0.08934345151633653,3.7299999999999645,9.0,0.6627743210828453,1.9673510167953212,-1.023507032833442,1
0.10302465743848963,3.9099999999999606,10.0,0.6532252796084321,1.9638851991965522,-1.0237056807578047,1
0.11701780980631174,4.079999999999957,11.0,0.6462125264478056,1.960456513561319,-1.028093691400814,1
0.13126751740957635,4.229999999999954,12.0,0.6286059702174303,1.957064689121274,-1.0118373114688672,1
0.14572627878528963,4.379999999999951,13.0,0.6216969742440365,1.953709453863573,-1.0153335530545602,1
0.1603530336703215,4.519999999999948,14.0,0.6130245468076501,1.9503905347159884,-1.0149198314168957,1
0.17511206181910677,4.649999999999945,15.0,0.602058333108394,1.9471076577108395,-1.0093715503034892,1
0.18997212658137966,4.7799999999999425,16.0,0.5975663303907401,1.9438605481514208,-1.0163720549360755,1
0.2049057960757289,4.89999999999994,17.0,0.5895320212147361,1.940648930764048,-1.015770369551904,1
0.2198888962991002,5.009999999999938,18.0,0.5779456298343417,1.9374725298448678,-1.0072332595577824,1
0.23490006438837718,5.119999999999935,19.0,0.5709548065123529,1.9343310693952012,-1.007778069821479,1
0.24992037922901397,5.229999999999933,20.0,0.5678024447384948,1.9312242732543048,-1.01615094345923,1
0.26493305280874735,5.329999999999931,21.0,0.5602660384340962,1.928151865225996,-1.0147617565803473,1
0.27992317000024886,5.419999999999929,22.0,0.5485654096098936,1.9251135691907435,-1.0036953868836487,1
0.2948774672762497,5.509999999999927,23.0,0.5400239882709165,1.9221091092222204,-0.9989829278561273,1
0.3097841432687416,5.599999999999925,24.0,0.5341640817073615,1.9191382096910454,-0.9998808383181295,1
0.32463269551123397,5.689999999999923,25.0,0.530629266695043,1.9162005953629209,-1.0057749259571842,1
0.3394137789003449,5.769999999999921,26.0,0.5226157315628062,1.9132959914967191,-1.0009754633008883,1
0.3541190824241593,5.84999999999992,27.0,0.5166935010440071,1.9104241239304853,-1.0006301330452376,1
0.36874122122264785,5.929999999999918,28.0,0.5126061782440452,1.90758471916838,-1.0043016429352463,1
0.3832736417388988,5.9999999999999165,29.0,0.5041285494504404,1.9047775044584956,-0.9970849930982544,1
0.3977105379943244,6.069999999999915,30.0,0.49736739653403983,1.9020022078704473,-0.993547379093038,1
0.41204677749678076,6.1399999999999135,31.0,0.49211850251959816,1.899258558363104,-0.9933563714239264,1
0.42627783537355185,6.209999999999912,32.0,0.48821837085160374,1.8965462858549553,-0.9962248854646243,1
0.4403997357250224,6.269999999999911,33.0,0.4800959791547078,1.8938651212861213,-0.9880925961825284,1
0.4544089992439885,6.339999999999909,34.0,0.47858777941891617,1.8912147966762236,-0.996490583119028,1
0.4683025962810366,6.399999999999908,35.0,0.47283852168167745,1.8885950451822184,-0.9937461471762998,1
0.4820779047412974,6.459999999999907,36.0,0.4681645142304915,1.8860056011503141,-0.9934630798295336,1
0.49573267221629,6.509999999999906,37.0,0.45948733244223144,1.8834462001649546,-0.9822322302917654,1
0.509264981856364,6.569999999999904,38.0,0.4567463552803235,1.8809165790952247,-0.98645731217248,1
0.5226732215607628,6.619999999999903,39.0,0.4500327914963274,1.878416476138499,-0.9796725347481874,1
0.535956056129206,6.679999999999902,40.0,0.44888554926084273,1.8759456308602316,-0.9877854742993424,1
0.5491124020284248,6.729999999999901,41.0,0.4437917974716813,1.8735037842325333,-0.9848499391303538,1
0.562141404511354,6.7799999999999,42.0,0.4394532829173906,1.871090678669755,-0.9837083424309003,1
0.5750424168630917,6.829999999999899,43.0,0.4358061935332178,1.8687060580594352,-0.9842446112598819,1
0.5878149814833681,6.869999999999898,44.0,0.4284481048635245,1.8663496677955815,-0.9739331891179415,1
0.6004588127139534,6.919999999999897,45.0,0.4260805709573188,1.8640212548051451,-0.977605886250493,1
0.6129737811623341,6.959999999999896,46.0,0.4200613581486909,1.8617205675752082,-0.9704398714520548,1
0.6253598994169357,7.009999999999895,47.0,0.41877744463384525,1.8594473561768765,-0.9768780607523879,1
0.6376173090008159,7.049999999999894,48.0,0.4138900843918591,1.8572013722878022,-0.9724913959666304,1
0.649746268450869,7.089999999999893,49.0,0.4095441749398958,1.854982369212921,-0.9694224480274876,1
0.6617471424302132,7.129999999999892,50.0,0.40569769830670555,1.8527901019024287,-0.967595876732126,1
0.673620391731271,7.169999999999892,51.0,0.4023138358814841,1.8506243269709286,-0.9669428112777065,1
0.6853665641847779,7.209999999999891,52.0,0.3993602457467914,1.8484848027099565,-0.9674001866656667,1
0.6969862862551754,7.24999999999989,53.0,0.39680846015088966,1.8463712891051498,-0.9689101598986503,1
0.7084802553955895,7.279999999999889,54.0,0.39094562016803147,1.8442835478471642,-0.9598482262777732,1
0.7198492330174028,7.319999999999888,55.0,0.38915928979571235,1.8422213423429439,-0.9633655825748322,1
0.731094038018242,7.3599999999998875,56.0,0.3877030382622438,1.840184437727167,-0.967784069777536,1
0.742215540880634,7.389999999999887,57.0,0.3830061914693347,1.838172600869588,-0.9616808717146332,1
0.7532146582381866,7.419999999999886,58.0,0.3786920164932054,1.8361856003825554,-0.9565188984123643,1
0.7640923478668151,7.449999999999886,59.0,0.3747334506820123,1.83422320662855,-0.9522508237914837,1
0.7748496041049844,7.489999999999885,60.0,0.37448198308385633,1.8322851917251675,-0.960001906088241,1
0.7854874536437662,7.519999999999884,61.0,0.3711148580684691,1.830371329549331,-0.957330378557713,1
0.7960069516575354,7.5499999999998835,62.0,0.36804205311699173,1.8284813957406225,-0.9554339589289715,1
0.8064091782297726,7.579999999999883,63.0,0.3652456273913344,1.8266151677047981,-0.9542772424459065,1
0.8166952351176349,7.609999999999882,64.0,0.3627093893856545,1.8247724246135302,-0.953827250042034,1
0.8268662427037258,7.629999999999882,65.0,0.3572510597192407,1.8229529474077448,-0.9431630215811084,1
0.8369233372794481,7.659999999999881,66.0,0.35522370245488755,1.821156518795302,-0.9440824132566332,1
0.8468676684798565,7.6899999999998805,67.0,0.3534136340523738,1.819382923251913,-0.9456193876014807,1
0.8567003969731839,7.71999999999988,68.0,0.3518101419660249,1.81763194701789,-0.947748990733557,1
0.8664226923001018,7.739999999999879,69.0,0.3473787869502595,1.8159033781006066,-0.9397532178203585,1
0.876035730933234,7.769999999999879,70.0,0.346179775849298,1.8141970062658976,-0.9430347274308959,1
0.885540694467176,7.789999999999878,71.0,0.34220552309907787,1.8125126230382216,-0.9362414208365564,1
0.8949387679776766,7.819999999999878,72.0,0.34136930316266767,1.810850021695641,-0.9405831532839992,1
0.9042311384834851,7.839999999999877,73.0,0.33780331547973147,1.8092089972664605,-0.9348962327817314,1
0.9134189935851647,7.859999999999877,74.0,0.3344473095253776,1.807589346523243,-0.9297562527727998,1
0.9225035201799368,7.889999999999876,75.0,0.33409631199923767,1.8059908679780925,-0.9355518009195238,1
0.9314859033116533,7.909999999999876,76.0,0.3310868657782107,1.8044133618751228,-0.9313919951470913,1
0.9403673250920962,7.929999999999875,77.0,0.3282565769629945,1.8028566301897153,-0.9277180802635732,1
0.9491489637691012,7.949999999999875,78.0,0.3255959387772862,1.8013204766123365,-0.924511237044048,1
0.9578319928060572,7.9699999999998745,79.0,0.3230961831025797,1.7998047065504204,-0.9217536888520232,1
0.9664175801018434,7.989999999999874,80.0,0.32074921260955014,1.7983091271162648,-0.919428632015669,1
0.9749068872525597,8.019999999999873,81.0,0.32118707209963876,1.7968335471204553,-0.9276989876050987,1
0.9833010688943701,8.039999999999873,82.0,0.3190973937345292,1.7953777770636203,-0.9261556129659487,1
0.9916012721033485,8.049999999999873,83.0,0.3145528756245697,1.793941629128083,-0.9148936556946918,1
0.9998086358422822,8.069999999999872,84.0,0.31274750267295126,1.7925249171694597,-0.9141478446092157,1
1.0079242904972807,8.089999999999872,85.0,0.311062584487879,1.7911274567079027,-0.9137630222068014,1
1.0159493574304566,8.109999999999872,86.0,0.3094929796485453,1.7897490649160357,-0.9137270355809974,1
1.0238849485679193,8.129999999999871,87.0,0.3080339059245499,1.7883895606148903,-0.9140283463379342,1
1.0317321660753647,8.14999999999987,88.0,0.3066809117516207,1.787048764260272,-0.9146559932989877,1
1.0394921020362107,8.15999999999987,89.0,0.3029850866712637,1.7857264979340894,-0.9056925040637522,1
1.0471658381686328,8.17999999999987,90.0,0.30184683844197374,1.7844225853344422,-0.9069664407271907,1
1.0547544456126166,8.19999999999987,91.0,0.30080192799811367,1.7831368517650636,-0.908535692385191,1
1.0622589846914223,8.20999999999987,92.0,0.29746882416200016,1.7818691241253792,-0.9005775075283657,1
1.0696805047407965,8.229999999999869,93.0,0.29661218962374736,1.780619230899854,-0.9027315956631896,1
1.0770200439570208,8.249999999999869,94.0,0.2958386063514999,1.7793870021473601,-0.9051543107936924,1
1.0842786292605715,8.259999999999868,95.0,0.2928230767568534,1.7781722694904671,-0.89810604993582,1
1.0914572761986858,8.279999999999868,96.0,0.29221614232437715,1.776974866104542,-0.9010604624091352,1
1.0985569888342532,8.289999999999868,97.0,0.28940163933586166,1.7757946267068585,-0.8945851619672263,1
