Mass,Radius,yR_value,Type
0.3681382360218968,6.959999999999896,-1.005024902445821,1
0.5208586537785108,7.789999999999878,-0.9999099932156414,1
0.6938233048429704,8.539999999999862,-0.9913726132256988,1
0.8775267712630211,9.189999999999849,-0.9731436264901938,1
1.0412590901320529,9.689999999999838,-0.9600895183830844,1
1.224622800051263,10.179999999999827,-0.9438616709990002,1
1.397206567910686,10.57999999999982,-0.9207163831372458,1
1.5686086488045146,10.919999999999812,-0.8847386027023716,1
1.739757177828843,11.219999999999803,-0.8440643575869631,1
1.9127084618794945,11.4799999999998,-0.7911205038190665,1
2.087057716864339,11.669999999999796,-0.7020788484489904,1
2.258391816716734,10.379999999999823,0.6924568214663884,1
2.430885529938726,11.4299999999998,-0.040471093173541,1
2.331109965484398,10.689999999999817,0.5099536199717392,1
0.0172820618560477,2.53999999999999,-1.0286994555913167,1
0.1853901956256518,5.569999999999926,-1.0109005888960028,1
0.3723687077283247,6.999999999999895,-1.0037249887261528,1
0.5267322234481535,7.839999999999877,-1.0049589580344611,1
0.70149569211284,8.589999999999861,-0.9920274372924088,1
0.887043226715925,9.249999999999847,-0.9799647001527564,1
1.052365085205181,9.749999999999837,-0.964386966603528,1
1.237451565179699,10.239999999999826,-0.9460200591532628,1
1.411603801950494,10.639999999999818,-0.9213452376688274,1
1.5845145741106466,10.98999999999981,-0.8914900258775471,1
1.757122183008111,11.289999999999804,-0.8495366436678586,1
1.9315005806813064,11.539999999999798,-0.7889085699862506,1
2.107239458170317,11.739999999999794,-0.7055499887027967,1
2.2794175474598366,10.439999999999822,0.696204486384191,1
2.4535182607807826,11.4999999999998,-0.0416230155189984,1
2.3536047306334043,10.759999999999817,0.5087005732454517,1
0.0174869736602868,2.5599999999999894,-1.0466110652296985,1
0.1874826737881028,5.609999999999925,-1.023858342045814,1
0.3764616513707349,7.039999999999894,-1.0043829839272385,1
0.5324157509751088,7.879999999999876,-1.0007643506327386,1
0.7089214989787241,8.63999999999986,-0.9945197627235076,1
0.8962565477499878,9.299999999999846,-0.9793364948392612,1
1.0631207403649954,9.799999999999836,-0.9617907937862518,1
1.249881015547505,10.289999999999823,-0.9417820173403968,1
1.4255598210071907,10.699999999999816,-0.92359229481376,1
1.599942336311484,11.049999999999809,-0.8924962482394305,1
1.7739777333228413,11.349999999999802,-0.849561324899109,1
1.9497589359703316,11.609999999999795,-0.794710601158432,1
2.12687353207188,11.799999999999793,-0.7041169795176778,1
2.3001151379578846,11.90999999999979,-0.5673662264956945,1
2.475701267066132,11.569999999999798,-0.0437738733984249,1
2.3757776972458435,10.819999999999814,0.5113270545741542,1
0.0176849836729282,2.569999999999989,-1.031051325041725,1
0.1895046831627113,5.639999999999924,-1.0227992296712478,1
0.3804173469114924,7.0799999999998935,-1.0069337152947626,1
0.5379095908067926,7.919999999999876,-0.9984705883787413,1
0.7161011078069099,8.67999999999986,-0.9888413163037588,1
0.905167059697658,9.349999999999843,-0.9804650247750336,1
1.0735262343849858,9.849999999999834,-0.9609215698033602,1
1.2619110314385218,10.349999999999824,-0.94724704538567,1
1.4390740630585694,10.749999999999815,-0.9198197064175258,1
1.6148907398997232,11.099999999999808,-0.8878161156188322,1
1.790321755408928,11.4099999999998,-0.8510623949324392,1
1.9674802405684584,11.669999999999796,-0.7953350740113181,1
2.1409601763321007,11.859999999999792,-0.7098126386523855,1
2.3202940057561654,10.55999999999982,0.7015764755861491,1
2.497421894452483,11.629999999999797,-0.0417930143218179,1
2.3976128981193447,10.889999999999812,0.5084521568787197,1
0.0178761310091595,2.579999999999989,-1.0177227110837597,1
0.1914566507776573,5.669999999999924,-1.0236703608672852,1
0.3842366135348231,7.119999999999893,-1.011313649936456,1
0.5432148381620663,7.959999999999875,-0.998007046710097,1
0.7230358579865279,8.729999999999858,-0.9948781232963666,1
0.9137762617764472,9.399999999999844,-0.9832931450219666,1
1.0835831025489973,9.899999999999832,-0.9617213135651834,1
1.273543042277218,10.399999999999824,-0.9462917911038682,1
1.4521476846949155,10.809999999999814,-0.92519912238467,1
1.6293604635226775,11.159999999999808,-0.8918642852308176,1
1.8061541902319496,11.4699999999998,-0.8539999405837533,1
1.984663342839531,11.729999999999794,-0.7973395714540332,1
2.1594487655898758,11.91999999999979,-0.7110405822438481,1
2.340113537770899,10.619999999999818,0.7032127057474262,1
2.5186694643004253,11.689999999999795,-0.040819118289018,1
2.418802276022502,10.949999999999813,0.5096592347160005,1
0.0180604800068877,2.5999999999999885,-1.0413830770172028,1
0.193339254959095,5.689999999999923,-1.010711541921187,1
0.38792075515198,7.149999999999892,-1.0051197755756396,1
0.5483332550781597,7.999999999999874,-0.9993053544233192,1
0.7297279520198277,8.769999999999857,-0.9927158838754312,1
0.9220867143890342,9.439999999999843,-0.978717798479208,1
1.0932941094975708,9.949999999999832,-0.9641334225768858,1
1.2847798861212312,10.449999999999822,-0.9469168025925104,1
1.4647834109110858,10.859999999999811,-0.924528055256475,1
1.6433539034890647,11.209999999999804,-0.8901974333610772,1
1.8214768341820784,11.5199999999998,-0.8515149404277398,1
2.0013090704045373,11.779999999999792,-0.794196916202611,1
2.1773816471804057,11.979999999999787,-0.7135460239399007,1
2.359331848400352,10.679999999999817,0.7042182250068285,1
2.5394352085958136,11.749999999999794,-0.0408340428854918,1
2.4396226841183832,11.00999999999981,0.510056603520394,1
0.0182381173822148,2.6099999999999883,-1.0319502597949732,1
0.1951533970468305,5.7199999999999225,-1.0152849710567062,1
0.3914715065488798,7.189999999999891,-1.0130093572464554,1
0.5532671972440452,8.039999999999873,-1.0022995087301236,1
0.736180362376475,8.809999999999857,-0.9922379061242604,1
0.9301019270906056,9.479999999999842,-0.975803788473054,1
1.10266312244167,9.999999999999831,-0.9681028277143052,1
1.295625668886191,10.49999999999982,-0.9490669272463216,1
1.4769853838919622,10.909999999999812,-0.925347115273945,1
1.6568750152596512,11.269999999999804,-0.8971064642527142,1
1.8362931770348017,11.569999999999798,-0.8504339286228029,1
2.01742006924139,11.839999999999792,-0.7988669911503328,1
2.1947601258550624,12.039999999999788,-0.7172948060062447,1
2.3781927384973893,10.729999999999816,0.7090208160272238,1
2.559712194707768,11.809999999999793,-0.0418189885788113,1
2.459765921566089,11.069999999999808,0.5098820699159352,1
0.0184091494643476,2.619999999999988,-1.0244575740021296,1
0.1969001739709608,5.749999999999922,-1.021569106791567,1
0.3948909809060108,7.21999999999989,-1.0102960893247666,1
0.5580195425637232,8.079999999999872,-1.0069259541300564,1
0.7423967404120223,8.849999999999856,-0.993377180959648,1
0.9378262487145946,9.52999999999984,-0.9834446136895616,1
1.111694986441526,10.03999999999983,-0.9651679593453076,1
1.3060856252992896,10.53999999999982,-0.9448017132924228,1
1.4887590130466577,10.95999999999981,-0.9276035113595588,1
1.6699291554929123,11.319999999999805,-0.8982587689596917,1
1.8506082392978296,11.629999999999797,-0.8574724152770423,1
2.033000640746449,11.889999999999793,-0.7983553660576694,1
2.2115872728234165,12.089999999999788,-0.7161253923793973,1
2.396500952056261,12.209999999999784,-0.5754276379856549,1
2.579496051348061,11.869999999999791,-0.0428852611440531,1
2.4795169278357663,11.129999999999807,0.5089246573302579,1
0.0582107797847801,4.669999999999945,-1.0262272428755153,1
0.279751492242661,7.839999999999877,-1.012005696139164,1
0.5364025286917885,9.699999999999838,-1.0057826144165547,1
0.7635211533407747,10.859999999999811,-0.9892181839186288,1
0.9756429456053296,11.739999999999794,-0.9787261309692716,1
1.1702379452027938,12.42999999999978,-0.968867197521324,1
1.4024693017856094,13.139999999999764,-0.9521062094746452,1
1.60589875493026,13.679999999999753,-0.9319800707578813,1
1.864341315361526,14.28999999999974,-0.9071432151769896,1
2.0764566378166656,14.71999999999973,-0.8763906834415107,1
2.3030087414032057,15.119999999999722,-0.8346826807488603,1
2.5186154388520703,15.429999999999715,-0.7759268917970481,1
2.749167877732904,13.119999999999765,0.957993190907248,1
2.973740945051203,13.909999999999748,0.6824995135546312,1
3.197688260878505,15.339999999999716,-0.039359469853837,1
3.098053538813645,14.479999999999736,0.4318652367072328,1
0.018573699542724,2.629999999999988,-1.0188093127846178,1
0.1985808518153614,5.769999999999921,-1.0140101957392664,1
0.3981816193520905,7.24999999999989,-1.009244473518124,1
0.5625936223746056,8.109999999999872,-1.0023276646911186,1
0.7483813284209211,8.889999999999855,-0.9960693915214124,1
0.9452647609906286,9.56999999999984,-0.983616218130543,1
1.1203954033263657,10.07999999999983,-0.9637398236760956,1
1.3161659834527537,10.58999999999982,-0.9498638501136314,1
1.5001108283457771,10.99999999999981,-0.923799880015698,1
1.6825229266202442,11.359999999999802,-0.8936813718157695,1
1.8644284112356029,11.679999999999795,-0.8590308219074425,1
2.048056579169649,11.93999999999979,-0.7991061839267708,1
2.227867767245445,12.139999999999786,-0.7161644303444659,1
2.414550948592774,10.839999999999812,0.7120759490723945,1
2.5987833474609388,11.91999999999979,-0.0406971126921458,1
2.49886838503178,11.179999999999806,0.5118130231509139,1
0.0187319053530346,2.6499999999999875,-1.049217834071989,1
0.200196840781532,5.799999999999921,-1.0235565134751663,1
0.401346142928051,7.279999999999889,-1.0097813384254444,1
0.5669931558950149,8.139999999999871,-0.9993146508953183,1
0.7541388757024999,8.919999999999854,-0.9905516991831144,1
0.9524231767649748,9.60999999999984,-0.9852574017824992,1
1.1287708155431413,10.129999999999828,-0.9720969282525244,1
1.3258738344206682,10.629999999999818,-0.94845686761183,1
1.511048338398026,11.049999999999809,-0.9287969729692024,1
1.6946640259171135,11.4099999999998,-0.8975050873885944,1
1.8777612956129408,11.719999999999796,-0.8551284751392725,1
2.0625950116359237,11.989999999999789,-0.801075104992746,1
2.2488209623276565,12.199999999999784,-0.7175854055543924,1
2.4320339879978388,10.879999999999812,0.7193257496304792,1
2.6175729382752544,11.96999999999979,-0.0385600704268942,1
2.5178143558918538,11.239999999999805,0.5093188632950594,1
0.0188839167121474,2.6599999999999877,-1.0468368173921232,1
0.2017496716244023,5.81999999999992,-1.0192365412292292,1
0.4043875073959205,7.309999999999889,-1.0118370670379957,1
0.5712221884265437,8.17999999999987,-1.008516665243253,1
0.7596745592568452,8.959999999999853,-0.996190478129851,1
0.9593077435980925,9.63999999999984,-0.9794368178992066,1
1.136828295831828,10.159999999999828,-0.9651543908942348,1
1.3352170079204857,10.669999999999815,-0.9484078411878816,1
1.5215798947913035,11.089999999999808,-0.9276786377410692,1
1.7063611004136987,11.4499999999998,-0.8955464107346842,1
1.890615555640087,11.769999999999794,-0.8591842981568045,1
2.076624242260054,12.039999999999788,-0.8042191524731157,1
2.264062485370722,12.249999999999783,-0.7198869302477766,1
2.448872152649705,10.929999999999811,0.7215006475029362,1
2.6358643142421223,12.019999999999788,-0.0373174722736096,1
2.5360472930516105,11.289999999999804,0.5109196301109693,1
0.0190298933170868,2.669999999999987,-1.0460622799783184,1
0.2032409737577385,5.83999999999992,-1.0164602651810175,1
0.4073088611978859,7.339999999999888,-1.0153455057348273,1
0.5752850337164556,8.20999999999987,-1.008420532470229,1
0.76499390963824,8.989999999999853,-0.9935618454873962,1
0.9659251533864128,9.679999999999838,-0.983860263196776,1
1.1445754435198532,10.199999999999829,-0.9678791940378068,1
1.3442039551034513,10.709999999999816,-0.9496595466685174,1
1.5317145635845495,11.129999999999807,-0.9278347991388524,1
1.7176236088659582,11.4999999999998,-0.9018417633310618,1
1.903000769504804,11.809999999999793,-0.8577269067760767,1
2.0901536020458438,12.079999999999789,-0.8021289002204053,1
2.278778880810505,12.299999999999782,-0.7232760539083238,1
2.4655832306429004,10.97999999999981,0.7229189356638761,1
2.6536591174853053,12.079999999999789,-0.0428427066228471,1
2.553864778758875,11.339999999999804,0.511780963204671,1
0.0069383848584004,1.6200000000000012,-1.0662486012827712,1
0.1202555940667334,4.139999999999956,-1.0035495019446137,1
0.2218243171684064,5.049999999999937,-0.9891110381465924,1
0.3362704651114166,5.769999999999921,-0.9761232056441564,1
0.4432985532753296,6.28999999999991,-0.9564649671874424,1
0.5526880263510945,6.739999999999901,-0.9489503846106389,1
0.6605159256840212,7.099999999999893,-0.9167159030745976,1
0.7638558337226186,7.4099999999998865,-0.8972104239766507,1
0.875444739078172,7.68999999999988,-0.8591496641958749,1
0.9805228953054196,7.919999999999876,-0.8203136696639912,1
1.090184130958348,8.129999999999871,-0.7758640170037383,1
1.199889617696607,8.289999999999868,-0.7060793317856069,1
1.308083182718149,8.399999999999865,-0.6110119696998508,1
1.4158254424408951,8.439999999999864,-0.4654832796234498,1
1.523969611697304,8.119999999999871,0.0295952772542531,1
1.4244621807983469,7.339999999999888,0.6836159415343881,1
0.0071187123318574,1.6400000000000012,-1.062038171969538,1
0.1231023667421113,4.189999999999955,-1.0039340622333035,1
0.226852603272663,5.109999999999936,-0.9907153903829156,1
0.3293334183653704,5.759999999999922,-0.9812640674274732,1
0.4394332999331963,6.30999999999991,-0.9693527757171077,1
0.5520241323071559,6.7599999999999,-0.93938430225354,1
0.6629473219629527,7.149999999999892,-0.9274213366305476,1
0.7780323283463308,7.479999999999885,-0.8901264400361633,1
0.8836044660066202,7.749999999999879,-0.8612652676311396,1
0.9911828322013332,7.989999999999874,-0.8264698332798899,1
1.103188453149262,8.19999999999987,-0.7776866713870687,1
1.2115129148065362,8.359999999999866,-0.7113083960104942,1
1.3224957341533463,8.479999999999864,-0.6203512398386304,1
1.4312119300540485,8.519999999999863,-0.4740441295767037,1
1.540741362435814,8.18999999999987,0.0279677241059037,1
1.4408264251717489,7.4099999999998865,0.6791184977445186,1
0.0073066526711656,1.6600000000000013,-1.0546380090311611,1
0.1113462406879489,4.079999999999957,-1.0221908116467675,1
0.2320790737454736,5.169999999999934,-0.9894711483962846,1
0.3366354353090739,5.82999999999992,-0.9859862404392944,1
0.4488002837555795,6.379999999999908,-0.967529198814804,1
0.5633329110443305,6.839999999999899,-0.9458995613689528,1
0.6760027672846903,7.21999999999989,-0.9194306289553972,1
0.783701348915552,7.539999999999884,-0.8985539138531271,1
0.8920465355108438,7.809999999999878,-0.8617389822731674,1
1.0022331961323727,8.059999999999873,-0.8308007653939775,1
1.1166785831415758,8.269999999999868,-0.7776915724603459,1
1.22704393312598,8.429999999999865,-0.7086920818576643,1
1.3374431704289105,8.549999999999862,-0.6199789066685395,1
1.447169286602065,8.589999999999861,-0.4735387642826671,1
1.558142938607621,8.259999999999868,0.0276734215174925,1
1.4581769352531022,7.479999999999885,0.6755204413179412,1
0.0075021242969823,1.6800000000000013,-1.044365446841593,1
0.1140802257752543,4.129999999999956,-1.0204455065817009,1
0.2375004077189423,5.239999999999933,-1.0022609690037338,1
0.3442043602229246,5.899999999999919,-0.9880820095450548,1
0.4585032434915433,6.449999999999907,-0.9633409571712443,1
0.5627367996307077,6.869999999999898,-0.9465174967264732,1
0.6787435637588947,7.269999999999889,-0.9270831955582436,1
0.7895003505347857,7.589999999999883,-0.8951620399646425,1
0.9007426431419512,7.879999999999876,-0.8706665722664342,1
1.0136492811118545,8.119999999999871,-0.824076669498234,1
1.125728741953719,8.329999999999867,-0.7769061273810607,1
1.2395521970979126,8.499999999999863,-0.7107311782560444,1
1.352904113584859,8.61999999999986,-0.6181099654624145,1
1.4636788056518863,8.66999999999986,-0.4790176140122868,1
1.576166494964715,8.339999999999867,0.0227457412676286,1
1.4761770227789723,7.559999999999883,0.6674194967671454,1
0.0077050102591708,1.7000000000000013,-1.031545797983994,1
0.1169131703294752,4.179999999999955,-1.0161528101980226,1
0.2272286631605345,5.189999999999934,-1.004885259498998,1
0.3520340125859998,5.969999999999917,-0.987792633168241,1
0.4545246060677087,6.459999999999907,-0.9608171961362656,1
0.574622946145716,6.949999999999896,-0.9488254429170516,1
0.6925258907768258,7.349999999999888,-0.9263046150568868,1
0.8049244014892333,7.679999999999881,-0.90306425502727,1
0.9176429532763248,7.959999999999875,-0.8670430284744026,1
1.0254039817617255,8.19999999999987,-0.834616797969489,1
1.1400195757931315,8.409999999999865,-0.7827095141738227,1
1.2560796708720137,8.579999999999862,-0.7133789010181599,1
1.3688546399640555,8.699999999999859,-0.6227363788428095,1
1.4814179114593995,7.569999999999883,0.7075070980553155,1
1.594802152135261,8.409999999999865,0.0249067578643382,1
1.4948291016805906,7.629999999999882,0.6659309285272188,1
0.0079151558898502,1.7200000000000013,-1.0165083516352358,1
0.1198426216461174,4.229999999999954,-1.009599443299074,1
0.2326787193610406,5.2499999999999325,-0.9980569801019836,1
0.3445805761931478,5.949999999999918,-0.9786398722814692,1
0.4646102835746797,6.539999999999905,-0.9660520195913568,1
0.5868795481576539,7.029999999999895,-0.9491119662289704,1
0.6954699733184948,7.399999999999887,-0.9316461783718212,1
0.8111480902664933,7.72999999999988,-0.8970309037199198,1
0.926964638586076,8.029999999999873,-0.8728406790631142,1
1.0374677253955782,8.269999999999868,-0.834437184626567,1
1.1547203624385274,8.479999999999864,-0.7782715927778732,1
1.2693639199300153,8.65999999999986,-0.7210323458355246,1
1.3852681701177334,8.779999999999857,-0.6260201150247702,1
1.4993287056289637,7.6399999999998816,0.7075484552401858,1
1.6140380791603497,8.489999999999863,0.0218615949536518,1
1.514134420443472,7.70999999999988,0.6598683687270748,1
0.0592809699736351,4.709999999999944,-1.0207436559330014,1
0.2846913757125103,7.909999999999876,-1.0117167022502007,1
0.5455917548560986,9.779999999999836,-1.0009008844346998,1
0.7762992497773521,10.95999999999981,-0.9936207291733778,1
0.9916409280530646,11.849999999999792,-0.9852624015779694,1
1.1890834060227582,12.539999999999775,-0.9716449146891696,1
1.4245839267588425,13.249999999999762,-0.9516352807996732,1
1.6307634090364909,13.79999999999975,-0.935395982987637,1
1.892546162578935,14.409999999999735,-0.9082053743901792,1
2.1072713702377213,14.839999999999728,-0.8760261849284678,1
2.3364723644730185,15.23999999999972,-0.8331542463870076,1
2.5544529575083,15.559999999999713,-0.7784554106373405,1
2.7844827243161747,13.229999999999762,0.961373111475385,1
3.0113850543171137,14.029999999999744,0.6845545837313547,1
3.2386906203547428,15.459999999999717,-0.0357305905679699,1
3.139030375327918,14.609999999999731,0.4300389635691881,1
0.0081323668360628,1.750000000000001,-1.051451043320576,1
0.1228656083527074,4.289999999999953,-1.0217774593014657,1
0.238297988875944,5.319999999999931,-1.0057905812479462,1
0.3525897830633593,6.029999999999916,-0.9897511107826298,1
0.4749954097874387,6.619999999999903,-0.9693033242666148,1
0.5863685371073686,7.059999999999894,-0.9471310958679324,1
0.7099011671345854,7.479999999999885,-0.927483834705192,1
0.8174021409156373,7.789999999999878,-0.9006994635951941,1
0.9364497875512604,8.089999999999872,-0.8678876396421633,1
1.0565824673110498,8.349999999999866,-0.8272870365936742,1
1.1698021028995418,8.559999999999862,-0.781321101379983,1
1.2867823182432072,8.739999999999858,-0.7209392013117768,1
1.4021153775536226,8.859999999999856,-0.6280991410968648,1
1.5176916830599163,7.71999999999988,0.7031209426714125,1
1.6338606542659595,8.569999999999862,0.0203642795287757,1
1.533958499820882,7.789999999999878,0.6548251464008181,1
0.0083564075409026,1.7700000000000014,-1.032053152442252,1
0.1259786243107407,4.339999999999952,-1.0112644543747626,1
0.2440797801968774,5.37999999999993,-0.9952763534621216,1
0.3608251448750263,6.099999999999914,-0.9847516722281112,1
0.4856672641167787,6.699999999999902,-0.9708081376249142,1
0.5990917228333669,7.139999999999892,-0.9444723531778848,1
0.7129273076880807,7.529999999999884,-0.9313391120891514,1
0.833878643775107,7.879999999999876,-0.9037588189298836,1
0.9460605201908212,8.15999999999987,-0.8718234383612475,1
1.0693349545358557,8.429999999999865,-0.8337714068586717,1
1.18523326503558,8.63999999999986,-0.7832081523226586,1
1.3007116142146191,8.809999999999857,-0.7181895026892033,1
1.4193641196634723,8.939999999999854,-0.6291165802453482,1
1.5367541901694697,7.789999999999878,0.7049140222807526,1
1.6542540196698732,8.65999999999986,0.0131393229477483,1
1.5542878370320967,7.879999999999876,0.6452807332307531,1
0.008587000249827,1.8000000000000014,-1.0620226937953636,1
0.1291776194683993,4.399999999999951,-1.0195283330485163,1
0.2500164388018788,5.449999999999928,-0.9994437133287968,1
0.3692756493033872,6.169999999999913,-0.9783458076928452,1
0.4813220791621141,6.709999999999901,-0.967576132820583,1
0.5983543436211616,7.179999999999891,-0.95419796752305,1
0.7279146218683222,7.609999999999882,-0.924619542745466,1
0.8403682328018575,7.939999999999875,-0.9057361366547696,1
0.9645165096976058,8.249999999999869,-0.8721365323234893,1
1.0822993713767566,8.499999999999863,-0.830305398230526,1
1.2009797836412008,8.719999999999859,-0.7841006441960148,1
1.3188943213517408,8.899999999999855,-0.7241369072244404,1
1.4369793939774502,9.019999999999852,-0.6292194599992913,1
1.5561155559399968,7.869999999999877,0.7022370080555722,1
1.6752001312249136,8.739999999999858,0.013512794339433,1
1.5752491507383932,7.959999999999875,0.6420121017414198,1
0.0088238246077633,1.8200000000000012,-1.0395324165508295,1
0.132457998417618,4.4499999999999496,-1.006201232303476,1
0.2560993478795947,5.519999999999927,-1.0021340653234825,1
0.377928974793546,6.249999999999911,-0.9845233028828656,1
0.4922273208274862,6.7899999999999,-0.9670575170747142,1
0.6114489831598701,7.25999999999989,-0.9493087462034512,1
0.7308869195262366,7.659999999999881,-0.9278439754072488,1
0.857463743333419,8.029999999999873,-0.906409867146632,1
0.9744997332507924,8.319999999999867,-0.874366237327588,1
1.09543632002387,8.579999999999862,-0.835159418104962,1
1.2170050926213396,8.799999999999857,-0.7841688454337152,1
1.3333149691609163,8.979999999999853,-0.7279501557247612,1
1.4549233228674698,9.10999999999985,-0.6361411248153641,1
1.576161045886751,7.949999999999875,0.7002303975628725,1
1.69667865895704,8.829999999999856,0.0085379386067656,1
1.5966901827955535,8.049999999999873,0.634154500365153,1
0.0090665179297343,1.8400000000000012,-1.0164279585777325,1
0.1358146273088539,4.509999999999948,-1.0116734041310742,1
0.2623189437350302,5.589999999999925,-1.0036092102103291,1
0.3693996817705715,6.229999999999912,-0.9801444688082964,1
0.5033657798359483,6.869999999999898,-0.9654877878848658,1
0.6248179943276133,7.349999999999888,-0.954850171071986,1
0.7463233964875383,7.749999999999879,-0.9299564197780076,1
0.8640486630283373,8.089999999999872,-0.9074997548725912,1
0.984490278334389,8.389999999999866,-0.8763127702157802,1
1.1087040252420708,8.65999999999986,-0.8394427335963859,1
1.22747467043257,8.879999999999855,-0.7943163162770963,1
1.3521140289286149,9.059999999999851,-0.7242467541982651,1
1.4731551693461875,9.199999999999848,-0.6423406657068143,1
1.596607429676503,8.029999999999873,0.6989669834178147,1
1.7186672360315185,8.909999999999854,0.0103750539941258,1
1.618741771973306,8.139999999999871,0.6269899345454111,1
0.0093146761418933,1.8700000000000012,-1.041399162453198,1
0.1392418496567785,4.569999999999947,-1.0160475796854254,1
0.2500900062774365,5.529999999999927,-1.005190458235993,1
0.378054957534931,6.30999999999991,-0.9854720958702684,1
0.4983212978219545,6.879999999999898,-0.9651027943229278,1
0.6237006025383215,7.379999999999887,-0.9536237320844864,1
0.7490926704646846,7.799999999999878,-0.9333684779791394,1
0.8704595327404775,8.14999999999987,-0.9089274503794488,1
0.9944412735648444,8.459999999999864,-0.8781769872234073,1
1.122058456567778,8.739999999999858,-0.8433391590973738,1
