Mass,Radius,Pressure,Type
0.018168038905805425,2.6019999999998245,1.5,1
0.02000234184261308,2.686999999999815,1.6,1
0.021886281408579948,2.767999999999806,1.7000000000000002,1
0.023817478464973313,2.8469999999997975,1.8000000000000003,1
0.02579374524843405,2.922999999999789,1.9000000000000004,1
0.02781306033487172,2.997999999999781,2.0000000000000004,1
0.029873548155246375,3.068999999999773,2.1000000000000005,1
0.031973461499954316,3.1389999999997653,2.2000000000000006,1
0.03411116777166181,3.2079999999997577,2.3000000000000007,1
0.036285136472417184,3.2739999999997504,2.400000000000001,1
0.038493928902524586,3.3389999999997433,2.500000000000001,1
0.04073618927603351,3.4019999999997363,2.600000000000001,1
0.043010637005737984,3.4639999999997295,2.700000000000001,1
0.04531606001175584,3.523999999999723,2.800000000000001,1
0.04765130882357377,3.5829999999997164,2.9000000000000012,1
0.050015291424537325,3.64099999999971,3.0000000000000013,1
0.05240696866493319,3.6979999999997037,3.1000000000000014,1
0.05482535021950181,3.7539999999996976,3.2000000000000015,1
0.057269490954157516,3.8079999999996916,3.3000000000000016,1
0.05973848767068839,3.8619999999996857,3.4000000000000017,1
0.06223147622243505,3.91399999999968,3.5000000000000018,1
0.06474762882923848,3.9659999999996742,3.600000000000002,1
0.06728615176480239,4.016999999999676,3.700000000000002,1
0.06984628312465985,4.0659999999996925,3.800000000000002,1
0.07242729091400474,4.114999999999709,3.900000000000002,1
0.07502847122822677,4.163999999999725,4.000000000000002,1
0.07764914660509008,4.210999999999741,4.100000000000002,1
0.0802886645430823,4.257999999999757,4.200000000000003,1
0.08294639609648989,4.303999999999772,4.3000000000000025,1
0.08562173458425269,4.348999999999787,4.400000000000002,1
0.08831409445374257,4.393999999999802,4.500000000000003,1
0.09102291015761194,4.437999999999817,4.600000000000003,1
0.09374763514262342,4.480999999999831,4.700000000000003,1
0.09648774092265446,4.5239999999998455,4.8000000000000025,1
0.0992427162127029,4.5659999999998595,4.900000000000003,1
0.1020120660849025,4.6079999999998735,5.0,1
0.13039761208497758,4.996000000000003,6.0,1
0.1597738022250626,5.340000000000118,7.0,1
0.1898308610140486,5.6500000000002215,8.0,1
0.22032935415762658,5.932000000000316,9.0,1
0.2510809419053435,6.1890000000004015,10.0,1
0.28193567715994433,6.427000000000481,11.0,1
0.3127731886661928,6.646000000000554,12.0,1
0.34349634331752515,6.851000000000623,13.0,1
0.37402653241710754,7.041000000000686,14.0,1
0.40430009626193975,7.2190000000007455,15.0,1
0.4342655547737819,7.386000000000801,16.0,1
0.46388142880398336,7.543000000000854,17.0,1
0.49311450351086006,7.691000000000903,18.0,1
0.5219384287519961,7.83100000000095,19.0,1
0.55033258010458,7.963000000000994,20.0,1
0.5782811248686969,8.088000000000957,21.0,1
0.6057722503969233,8.206000000000891,22.0,1
0.6327975229031282,8.319000000000829,23.0,1
0.6593513518012974,8.42600000000077,24.0,1
0.6854305401675856,8.528000000000713,25.0,1
0.7110339059552634,8.625000000000659,26.0,1
0.7361619616933687,8.718000000000607,27.0,1
0.7608166428361023,8.806000000000559,28.0,1
0.785001076770864,8.891000000000512,29.0,1
0.8087193859370144,8.972000000000467,30.0,1
0.8319765196521018,9.049000000000424,31.0,1
0.8547781103644527,9.123000000000383,32.0,1
0.8771303504412443,9.194000000000344,33.0,1
0.8990398866176968,9.262000000000306,34.0,1
0.9205137294138107,9.32800000000027,35.0,1
