Mass,Radius,Pressure,k2,yR,Type
0.7779207351401741,7.7577477162540065,160.0,0.05681046531840346,1.1396090108424752,0
0.7803861291591182,7.755657019955906,161.0,0.05677907144330275,1.13762357853427,0
0.7828391851325013,7.755619926784912,162.0,0.05667245543497338,1.1371788370221974,0
0.7852799910586361,7.752850448299157,163.0,0.056665724550253795,1.1346895459991146,0
0.7877086346962544,7.750091300232608,164.0,0.056658278248660966,1.1322094002796448,0
0.7901252027310458,7.748878574064457,165.0,0.0565941383709499,1.1308996225227905,0
0.7925297816303385,7.746597709691796,166.0,0.05656900040471453,1.1287822940338383,0
0.7949224567648132,7.743665729458301,167.0,0.056567510260228944,1.1261687271101157,0
0.7973033120069449,7.742373114611615,168.0,0.056505904157980034,1.1248095809711458,0
0.7996724322602785,7.742270351732384,169.0,0.05640079454492094,1.1243698262744106,0
0.8020299002103362,7.738891623456304,170.0,0.05641501463732252,1.1214189438003614,0
0.8043757985249093,7.738284710922442,171.0,0.056328015124678596,1.1206064194315568,0
0.8067102091506428,7.735188231856968,172.0,0.05633155923662084,1.1178737019582803,0
0.8090332128720976,7.734431879195647,173.0,0.056249910486761485,1.1169553097724614,0
0.8113448902175415,7.731420217910441,174.0,0.05625008752528709,1.114288120720425,0
0.813645320953623,7.729873667477173,175.0,0.05619690879533799,1.1127637636514303,0
0.8159345846148631,7.727038413220651,176.0,0.05619047212962933,1.110231599110852,0
0.8182127586643185,7.726774525466062,177.0,0.05609035281184597,1.1097260954761212,0
0.8204799215522891,7.725426735183181,178.0,0.05602967486958971,1.1083721949689742,0
0.8227361495909643,7.722430152144111,179.0,0.05602863584966898,1.1057182964267864,0
0.8249815196958037,7.721334925325158,180.0,0.05595845061788269,1.1045749333436936,0
0.8272161077030681,7.720376116267301,181.0,0.05588345987017944,1.1035431962477016,0
0.8294399883591319,7.7176275369850345,182.0,0.055873069927861806,1.101089510103273,0
0.8316532355223248,7.715239258807006,183.0,0.05584947445191338,1.0989241242983412,0
0.833855923568935,7.716731954833391,184.0,0.05568560009783994,1.0998796235349435,0
0.8360481255333153,7.714489864589778,185.0,0.05565656802631008,1.0978425085451549,0
0.8382299136563212,7.712194111418669,186.0,0.055629349192323464,1.095763270594308,0
0.8404013603122016,7.710736506124832,187.0,0.05557194671798052,1.0943621802386307,0
0.8425625360474309,7.707973484048719,188.0,0.05556134092097502,1.0919066478356887,0
0.8447135115662516,7.7076809154209425,189.0,0.05546177086082889,1.091464112863225,0
0.8468543571213911,7.705996088643456,190.0,0.05541235465149773,1.0898907938909657,0
0.8489851415637333,7.704015543385825,191.0,0.055373341059952,1.0880813889235472,0
0.8511059343039232,7.704891562158838,192.0,0.05523188323769834,1.0886210710578714,0
0.8532168031532341,7.700428517276647,193.0,0.055281838292638955,1.0847741433648301,0
0.8553178157609788,7.7009406428771445,194.0,0.05515331541939097,1.085033562500172,0
0.8574090389497212,7.699415901779988,195.0,0.05509797962760683,1.0836130231434733,0
0.8594905392374796,7.6982608919917,196.0,0.05502931278015662,1.082505373851313,0
0.8615623825939224,7.6954650386233885,197.0,0.05501909230809705,1.0800384467019926,0
0.863624633971416,7.694451787707727,198.0,0.05494523017971281,1.0790581452059014,0
0.8656773579771798,7.693126667149114,199.0,0.0548824739737042,1.0778229920815476,0
0.8677206191342047,7.6920565350436805,200.0,0.054810577496033144,1.0768077538178866,0
0.869754480460753,7.690506609147351,201.0,0.054755805139737,1.0753932624751685,0
0.8717790056183593,7.689256181456245,202.0,0.05469039772234093,1.0742347317185972,0
0.8737942565386202,7.6870780317092295,203.0,0.05465789593870232,1.072296407286851,0
0.8758002953774304,7.687331798221868,204.0,0.05453903738683923,1.0724238464073899,0
0.8777971834567394,7.684836783955153,205.0,0.05451778340139923,1.0702218199592668,0
0.8797849816910844,7.682672031723958,206.0,0.054484737626050966,1.0683014140157256,0
0.881763750317756,7.683101084996711,207.0,0.05435979113024132,1.0686026354298255,0
0.883733549282446,7.681259544443595,208.0,0.05431524728656735,1.066967999416268,0
0.8856944376755467,7.680804206748669,209.0,0.05422174057158752,1.066527264019718,0
0.8876464745549066,7.678663435111349,210.0,0.05418784302219654,1.0646401363756923,0
0.8895897177260569,7.678500848991622,211.0,0.05408407750614446,1.0644656027141703,0
0.8915242253025232,7.675934064850005,212.0,0.054065165892060285,1.0622152850346456,0
0.8934500548026112,7.676945219288959,213.0,0.05392031326966731,1.0630717566606909,0
0.8953672626781627,7.673211662537294,214.0,0.053942303363972786,1.0598130192691366,0
0.8972759048833016,7.672758430881802,215.0,0.053848989509777435,1.0594112539053924,0
0.8991760379322088,7.671882294638022,216.0,0.05377062487840959,1.0586466942523365,0
0.9010677168905252,7.669674046421774,217.0,0.05373897149999007,1.0567202265816777,0
0.9029509966393292,7.669488792878089,218.0,0.053636608949461595,1.0565699776665418,0
0.9048259316472536,7.667686216575314,219.0,0.05359078052617382,1.0550059469027222,0
0.9066925753658509,7.667179173319013,220.0,0.05349972728736457,1.0545878094141965,0
0.9085509817989373,7.666001169426044,221.0,0.05343220292294449,1.0535824758423098,0
