Mass,Radius,Pressure,Type
0.026629133206081273,3.150999999999764,1.5,1
0.029285667405809398,3.251999999999753,1.6,1
0.03201083419824834,3.348999999999742,1.7000000000000002,1
0.03480108699079353,3.442999999999732,1.8000000000000003,1
0.037653164077714185,3.5349999999997217,1.9000000000000004,1
0.040564051460247316,3.622999999999712,2.0000000000000004,1
0.04353095264109945,3.7089999999997025,2.1000000000000005,1
0.046551263462412444,3.7919999999996934,2.2000000000000006,1
0.049622550915136523,3.8729999999996845,2.3000000000000007,1
0.0527425351981527,3.9519999999996758,2.400000000000001,1
0.055909074366826565,4.02899999999968,2.500000000000001,1
0.05912015111672397,4.1049999999997056,2.600000000000001,1
0.06237386135766299,4.17799999999973,2.700000000000001,1
0.06566840423282189,4.249999999999754,2.800000000000001,1
0.06900207335674857,4.319999999999777,2.9000000000000012,1
0.07237324912580625,4.3889999999998,3.0000000000000013,1
0.07578039186817652,4.455999999999823,3.1000000000000014,1
0.07922203577880041,4.521999999999845,3.2000000000000015,1
0.08269678350349886,4.585999999999866,3.3000000000000016,1
0.0862033012682319,4.649999999999888,3.4000000000000017,1
0.08974031449008374,4.711999999999908,3.5000000000000018,1
0.09330660385557403,4.772999999999929,3.600000000000002,1
0.09690100169701714,4.832999999999949,3.700000000000002,1
0.10052238876777361,4.891999999999968,3.800000000000002,1
0.10416969126971773,4.948999999999987,3.900000000000002,1
0.10784187812834048,5.0060000000000064,4.000000000000002,1
0.11153795853125309,5.062000000000025,4.100000000000002,1
0.1152569796324979,5.1170000000000435,4.200000000000003,1
0.11899802447355952,5.1710000000000615,4.3000000000000025,1
0.12276021002242204,5.22500000000008,4.400000000000002,1
0.12654268540242022,5.277000000000097,4.500000000000003,1
0.13034463023487713,5.329000000000114,4.600000000000003,1
0.1341652530859164,5.380000000000131,4.700000000000003,1
0.13800379007233762,5.430000000000148,4.8000000000000025,1
0.14185950347802576,5.479000000000164,4.900000000000003,1
0.14573168056966082,5.528000000000181,5.0,1
0.18521788111292922,5.981000000000332,6.0,1
0.2257150184134034,6.380000000000465,7.0,1
0.2667918276161978,6.738000000000585,8.0,1
0.30812320208432575,7.061000000000693,9.0,1
0.3494604326453034,7.355000000000791,10.0,1
0.3906115586096766,7.624000000000881,11.0,1
