Mass,Radius,Pressure,Type
0.010365064841833003,1.9700000000000015,1.5,1
0.011427071229087715,2.0400000000000005,1.6,1
0.0125190143025694,2.099999999999999,1.7000000000000002,1
0.013639539921078638,2.159999999999998,1.8000000000000003,1
0.01478740393013837,2.2199999999999966,1.9000000000000004,1
0.01596145756299644,2.2799999999999954,2.0000000000000004,1
0.017160635478773948,2.3299999999999943,2.1000000000000005,1
0.018383945833908753,2.3799999999999932,2.2000000000000006,1
0.019630461961573024,2.439999999999992,2.3000000000000007,1
0.02089931537058629,2.489999999999991,2.400000000000001,1
0.022189689743762515,2.53999999999999,2.500000000000001,1
0.02350081582170292,2.5899999999999888,2.600000000000001,1
0.02483196695057807,2.629999999999988,2.700000000000001,1
0.02618245533716925,2.679999999999987,2.800000000000001,1
0.027551628289724656,2.7299999999999858,2.9000000000000012,1
0.02893886582149341,2.769999999999985,3.0000000000000013,1
0.030343577669569806,2.809999999999984,3.1000000000000014,1
0.0317652010515334,2.859999999999983,3.2000000000000015,1
0.03320319861752216,2.899999999999982,3.3000000000000016,1
0.03465705658072138,2.9399999999999813,3.4000000000000017,1
0.0361262830705142,2.9799999999999804,3.5000000000000018,1
0.03761040663520846,3.0199999999999796,3.600000000000002,1
0.03910897488391228,3.0599999999999787,3.700000000000002,1
0.04062155326464893,3.099999999999978,3.800000000000002,1
0.04214772395040833,3.139999999999977,3.900000000000002,1
0.04368708482198945,3.1699999999999764,4.000000000000002,1
0.045239248535732905,3.2099999999999755,4.100000000000002,1
0.046803841681858124,3.2499999999999747,4.200000000000003,1
0.048380503995144715,3.279999999999974,4.3000000000000025,1
0.049968887638041797,3.319999999999973,4.400000000000002,1
0.051568656538766786,3.3499999999999726,4.500000000000003,1
0.053179485774520294,3.3899999999999717,4.600000000000003,1
0.05480106100619356,3.419999999999971,4.700000000000003,1
0.05643307794550947,3.4499999999999704,4.8000000000000025,1
0.05807524188365813,3.4899999999999696,4.900000000000003,1
0.05972726720245857,3.519999999999969,5.0,1
0.0767328029202101,3.8199999999999625,6.0,1
0.09446454271527172,4.089999999999957,7.0,1
0.11273975060197655,4.329999999999952,8.0,1
0.13141482795820736,4.559999999999947,9.0,1
0.1503747134687284,4.759999999999943,10.0,1
0.16952591350745663,4.949999999999939,11.0,1
0.1887916780791926,5.119999999999935,12.0,1
0.2081085275499947,5.289999999999932,13.0,1
0.22742367403113964,5.4399999999999284,14.0,1
0.24669305222929086,5.589999999999925,15.0,1
0.26587979882856105,5.7199999999999225,16.0,1
0.28495304123927023,5.84999999999992,17.0,1
0.30388693051383153,5.969999999999917,18.0,1
0.32265985577888784,6.089999999999915,19.0,1
0.3412537999459848,6.1899999999999125,20.0,1
0.3596538068951338,6.29999999999991,21.0,1
0.3778475371010724,6.399999999999908,22.0,1
0.39582489472635035,6.489999999999906,23.0,1
0.4135777127574043,6.579999999999904,24.0,1
0.43109948578890317,6.669999999999902,25.0,1
0.4483851421479344,6.7499999999999005,26.0,1
0.46543084880786767,6.829999999999899,27.0,1
0.4822338437464884,6.899999999999897,28.0,1
0.49879229141900616,6.969999999999896,29.0,1
0.515105157785166,7.039999999999894,30.0,1
0.5311721019636916,7.109999999999893,31.0,1
0.5469933820903856,7.169999999999892,32.0,1
0.5625697733396796,7.22999999999989,33.0,1
0.5779024964300968,7.289999999999889,34.0,1
0.5929931551033422,7.349999999999888,35.0,1
0.6078436815000606,7.399999999999887,36.0,1
0.6224562882166468,7.459999999999885,37.0,1
0.6368334263318962,7.509999999999884,38.0,1
0.6509777484981559,7.559999999999883,39.0,1
0.6648920765961781,7.599999999999882,40.0,1
0.6785793732430704,7.649999999999881,41.0,1
0.6920427168118144,7.6899999999998805,42.0,1
0.7052852794015841,7.739999999999879,43.0,1
0.718310307499433,7.779999999999879,44.0,1
0.7311211050220717,7.819999999999878,45.0,1
0.7437210183359986,7.859999999999877,46.0,1
0.7561134231766314,7.889999999999876,47.0,1
0.7683017131350578,7.929999999999875,48.0,1
0.7802892895860175,7.959999999999875,49.0,1
0.7920795528698785,7.999999999999874,50.0,1
0.8036758945995549,8.029999999999873,51.0,1
0.815081690933918,8.059999999999873,52.0,1
0.8263002967779159,8.089999999999872,53.0,1
0.8373350407083807,8.119999999999871,54.0,1
0.8481892206143135,8.14999999999987,55.0,1
0.8588660999695854,8.17999999999987,56.0,1
0.8693689046100558,8.20999999999987,57.0,1
0.8797008200454944,8.229999999999869,58.0,1
0.8898649891415709,8.259999999999868,59.0,1
0.8998645102382866,8.289999999999868,60.0,1
0.9097024355750906,8.309999999999867,61.0,1
0.9193817700467284,8.329999999999867,62.0,1
0.9289054701709104,8.359999999999866,63.0,1
0.9382764433532427,8.379999999999866,64.0,1
0.9474975473225098,8.399999999999865,65.0,1
0.9565715897554723,8.419999999999865,66.0,1
0.965501328084346,8.439999999999864,67.0,1
0.9742894694314439,8.459999999999864,68.0,1
0.9829386706622825,8.479999999999864,69.0,1
0.991451538571011,8.499999999999863,70.0,1
0.9998306301421535,8.519999999999863,71.0,1
1.0080784529167641,8.529999999999863,72.0,1
1.0161974654167072,8.549999999999862,73.0,1
1.0241900776356316,8.569999999999862,74.0,1
1.0320586515969274,8.589999999999861,75.0,1
1.0398055019247217,8.599999999999861,76.0,1
1.0474328965191109,8.61999999999986,77.0,1
1.0549430571891656,8.62999999999986,78.0,1
1.0623381603648487,8.64999999999986,79.0,1
1.06962033781593,8.65999999999986,80.0,1
1.0767916773894988,8.66999999999986,81.0,1
1.0838542237630144,8.68999999999986,82.0,1
